"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Gouveia Jr. A.; De Oliveira C.M.; Romão C.F.; De Brito T.M.; Ventura D.F.","Gouveia Jr., Amauri (8238330700); De Oliveira, Caio Maximino (57195072907); Romão, Cynthia Ferreira (22953989200); De Brito, Thiago Marques (22953062200); Ventura, Dora Fix (7005483553)","8238330700; 57195072907; 22953989200; 22953062200; 7005483553","Effects of trophic poisoning with methylmercury on the appetitive elements of the agonistic sequence in fighting-fish (Betta Splendens)","2007","Spanish Journal of Psychology","10","2","","436","448","12","6","10.1017/S1138741600006703","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35748970217&doi=10.1017%2fS1138741600006703&partnerID=40&md5=da7e34ddfa577b00f7c49d1419742446","Review","Final","","Scopus","2-s2.0-35748970217"
"Rivera L.F.S.; Gouveia A.","Rivera, Luis Felipe Sarmiento (57217216289); Gouveia, Amauri (8238330700)","57217216289; 8238330700","Neurotransmitters and hormones in human decision-making","2021","Psychiatry and Neuroscience Update: From Epistemology to Clinical Psychiatry - Vol. IV","","","","149","167","18","8","10.1007/978-3-030-61721-9_15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124063649&doi=10.1007%2f978-3-030-61721-9_15&partnerID=40&md5=db0bd55603cbd048b5af475d719e9b9e","Book chapter","Final","","Scopus","2-s2.0-85124063649"
"Maximino C.; de Brito T.M.; Gouveia Jr. A.","Maximino, Caio (24776595300); de Brito, Thiago Marques (22953062200); Gouveia Jr., Amauri (8238330700)","24776595300; 22953062200; 8238330700","Construct validity of behavioral models of anxiety: Where experimental psychopathology meets ecology and evolution","2010","Psychology and Neuroscience","3","1","","","","","13","10.3922/j.psns.2010.1.015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954554283&doi=10.3922%2fj.psns.2010.1.015&partnerID=40&md5=81998ae99d629353d283103f2a5684b7","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-77954554283"
"Maximino C.; de Brito T.M.; Colmanetti R.; Pontes A.A.A.; de Castro H.M.; de Lacerda R.I.T.; Morato S.; Gouveia Jr. A.","Maximino, Caio (24776595300); de Brito, Thiago Marques (22953062200); Colmanetti, Rafael (35723879000); Pontes, Alvaro Antonio Assis (36187241000); de Castro, Henrique Meira (36186888800); de Lacerda, Renata Inah Tavares (36186744100); Morato, Silvio (7004200749); Gouveia Jr., Amauri (8238330700)","24776595300; 22953062200; 35723879000; 36187241000; 36186888800; 36186744100; 7004200749; 8238330700","Parametric analyses of anxiety in zebrafish scototaxis","2010","Behavioural Brain Research","210","1","","1","7","6","175","10.1016/j.bbr.2010.01.031","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949569932&doi=10.1016%2fj.bbr.2010.01.031&partnerID=40&md5=db0556ff6374c78cc78238dded26b225","Article","Final","","Scopus","2-s2.0-77949569932"
"Maximino C.; Araujo J.; Leão L.K.R.; Grisolia A.B.A.; Oliveira K.R.M.; Lima M.G.; Batista E.D.J.O.; Crespo-López M.E.; Gouveia A.; Herculano A.M.","Maximino, Caio (24776595300); Araujo, Juliana (49862763300); Leão, Luana Ketlen Reis (49863477800); Grisolia, Alan Barroso Araújo (49863403400); Oliveira, Karen Renata Matos (26321749600); Lima, Monica Gomes (24461827200); Batista, Evander de Jesus Oliveira (54899242700); Crespo-López, Maria Elena (8230111500); Gouveia, Amauri (8238330700); Herculano, Anderson Manoel (8230111200)","24776595300; 49862763300; 49863477800; 49863403400; 26321749600; 24461827200; 54899242700; 8230111500; 8238330700; 8230111200","Possible role of serotoninergic system in the neurobehavioral impairment induced by acute methylmercury exposure in zebrafish (Danio rerio)","2011","Neurotoxicology and Teratology","33","6","","727","734","7","68","10.1016/j.ntt.2011.08.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855968735&doi=10.1016%2fj.ntt.2011.08.006&partnerID=40&md5=2e4fc2f74f26b058075e2f2c85e2109b","Article","Final","","Scopus","2-s2.0-84855968735"
"Mansur B.D.M.; Dos Santos B.R.; Dias C.A.G.D.M.; Pinheiro M.D.S.; Gouveia A.","Mansur, Bruno De Matos (54987362000); Dos Santos, Bruno Rodrigues (54984215800); Dias, Claúdio Alberto Gellis De Mattos (36109816200); Pinheiro, Marcelo De Sena (56438953400); Gouveia, Amauri (8238330700)","54987362000; 54984215800; 36109816200; 56438953400; 8238330700","Effects of the number of subjects on the dark/light preference of zebrafish (Danio rerio)","2014","Zebrafish","11","6","","560","566","6","21","10.1089/zeb.2014.0977","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84915774024&doi=10.1089%2fzeb.2014.0977&partnerID=40&md5=c554fe5ed1c3fa10cbb2f2547189845b","Article","Final","","Scopus","2-s2.0-84915774024"
"Puty B.; Maximino C.; Brasil A.; Da Silva W.L.L.; Gouveia A.; Oliveira K.R.M.; Batista E.D.J.O.; Crespo-Lopez M.E.; Rocha F.A.F.; Herculano A.M.","Puty, Bruna (55745485700); Maximino, Caio (24776595300); Brasil, Alódia (55971897700); Da Silva, Waldo Lucas Luz (56304279400); Gouveia, Amauri (8238330700); Oliveira, Karen Renata Matos (26321749600); Batista, Evander De Jesus Oliveira (54899242700); Crespo-Lopez, Maria Elena (8230111500); Rocha, Fernando Allan F. (16231200100); Herculano, Anderson Manoel (8230111200)","55745485700; 24776595300; 55971897700; 56304279400; 8238330700; 26321749600; 54899242700; 8230111500; 16231200100; 8230111200","Ascorbic acid protects against anxiogenic-like effect induced by methylmercury in zebrafish: Action on the serotonergic system","2014","Zebrafish","11","4","","365","370","5","35","10.1089/zeb.2013.0947","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905238895&doi=10.1089%2fzeb.2013.0947&partnerID=40&md5=89d13597d42b4d904c84dd24b2500207","Article","Final","","Scopus","2-s2.0-84905238895"
"Sarmiento L.F.; Lopes da Cunha P.; Tabares S.; Tafet G.; Gouveia Jr A.","Sarmiento, Luis Felipe (57211641666); Lopes da Cunha, Pamela (57189074155); Tabares, Sonia (58993996300); Tafet, Gustavo (6602685143); Gouveia Jr, Amauri (8238330700)","57211641666; 57189074155; 58993996300; 6602685143; 8238330700","Decision-making under stress: A psychological and neurobiological integrative model","2024","Brain, Behavior, and Immunity - Health","38","","100766","","","","30","10.1016/j.bbih.2024.100766","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190898036&doi=10.1016%2fj.bbih.2024.100766&partnerID=40&md5=b27e1538b36849d6cc2235d3bc33120a","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85190898036"
"Martins M.L.; Pinheiro E.F.; Saito G.A.; Lima C.A.C.D.; Leão L.K.R.; Batista E.D.J.O.; Passos A.D.C.F.; Gouveia A., Jr; Oliveira K.R.H.M.; Herculano A.M.","Martins, Milena Letícia (58926231400); Pinheiro, Emerson Feio (58185912700); Saito, Geovanna Ayami (58590528600); Lima, Caroline Araújo Costa De (59404462800); Leão, Luana Ketlen Reis (49863477800); Batista, Evander de Jesus Oliveira (54899242700); Passos, Adelaide da Conceição Fonseca (57196356505); Gouveia, Amauri (8238330700); Oliveira, Karen Renata Herculano Matos (26321749600); Herculano, Anderson Manoel (8230111200)","58926231400; 58185912700; 58590528600; 59404462800; 49863477800; 54899242700; 57196356505; 8238330700; 26321749600; 8230111200","Distinct acute stressors produce different intensity of anxiety-like behavior and differential glutamate release in zebrafish brain","2024","Frontiers in Behavioral Neuroscience","18","","1464992","","","","11","10.3389/fnbeh.2024.1464992","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85208642402&doi=10.3389%2ffnbeh.2024.1464992&partnerID=40&md5=d9d6029ae90eacf0ac5a4a4183c4eb31","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85208642402"
"Leão L.K.R.; Herculano A.M.; Maximino C.; Brasil Costa A.; Gouveia A., Jr.; Batista E.O.; Rocha F.F.; Crespo-Lopez M.E.; Borges R.; Oliveira K.","Leão, Luana K. R. (49863477800); Herculano, Anderson M. (8230111200); Maximino, Caio (24776595300); Brasil Costa, Alódia (57194351732); Gouveia, Amauri (8238330700); Batista, Evander O. (54899242700); Rocha, Fernando F. (16231200100); Crespo-Lopez, Maria Elena (8230111500); Borges, Rosivaldo (7005086504); Oliveira, Karen (26321749600)","49863477800; 8230111200; 24776595300; 57194351732; 8238330700; 54899242700; 16231200100; 8230111500; 7005086504; 26321749600"," Mauritia flexuosa L. protects against deficits in memory acquisition and oxidative stress in rat hippocampus induced by methylmercury exposure","2017","Nutritional Neuroscience","20","5","","297","304","7","24","10.1080/1028415X.2015.1133030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978499148&doi=10.1080%2f1028415X.2015.1133030&partnerID=40&md5=c38090034bafce45667d6833453f3bf7","Article","Final","","Scopus","2-s2.0-84978499148"
"Maximino C.; de Brito T.M.; da Silva Batista A.W.; Herculano A.M.; Morato S.; Gouveia A.","Maximino, Caio (24776595300); de Brito, Thiago Marques (22953062200); da Silva Batista, Annanda Waneza (36105290800); Herculano, Anderson Manoel (8230111200); Morato, Silvio (7004200749); Gouveia, Amauri (8238330700)","24776595300; 22953062200; 36105290800; 8230111200; 7004200749; 8238330700","Measuring anxiety in zebrafish: A critical review","2010","Behavioural Brain Research","214","2","","157","171","14","475","10.1016/j.bbr.2010.05.031","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955278983&doi=10.1016%2fj.bbr.2010.05.031&partnerID=40&md5=88dd8bd476149c4fea03b7af1985e466","Review","Final","","Scopus","2-s2.0-77955278983"
"Lucas Luz W.; Santos-Silva M.; Cardoso P.B.; Assad N.; Moraes E.R.D.S.; Grisólia A.B.A.; Braga D.V.; Leão L.K.R.; Moraes S.A.S.D.; Passos A.D.C.; Batista E.D.J.O.; Gouveia A., Jr.; Oliveira K.R.H.M.; Herculano A.M.","Lucas Luz, Waldo (57221912584); Santos-Silva, Mateus (57211668818); Cardoso, Patrick Bruno (57216070257); Assad, Nadyme (57211667252); Moraes, Edinaldo Rogério da Silva (55387949500); Grisólia, Alan Barroso Araújo (49863403400); Braga, Danielle Valente (57205126342); Leão, Luana Ketlen Reis (49863477800); Moraes, Suellen Alessandra Soares de (59454644600); Passos, Adelaide da Conceição (57196356505); Batista, Evander de Jesus Oliveira (54899242700); Gouveia, Amauri (8238330700); Oliveira, Karen R. H. Matos (26321749600); Herculano, Anderson Manoel (8230111200)","57221912584; 57211668818; 57216070257; 57211667252; 55387949500; 49863403400; 57205126342; 49863477800; 59454644600; 57196356505; 54899242700; 8238330700; 26321749600; 8230111200","Putative Activation of the CB1 Cannabinoid Receptors Prevents Anxiety-Like Behavior, Oxidative Stress, and GABA Decrease in the Brain of Zebrafish Submitted to Acute Restraint Stress","2021","Frontiers in Behavioral Neuroscience","14","","598812","","","","22","10.3389/fnbeh.2020.598812","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100558304&doi=10.3389%2ffnbeh.2020.598812&partnerID=40&md5=df18c4b23b0d3bee8f96cebe6a3a36d8","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85100558304"
