"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Tavares R.; Wajnberg G.; Scherer N.D.M.; Pauletti B.A.; Cassoli J.S.; Ferreira C.G.; Paes Leme A.F.; de Araujo-Souza P.S.; Martins-de-Souza D.; Passetti F.","Tavares, Raphael (23471278400); Wajnberg, Gabriel (56716496400); Scherer, Nicole de Miranda (12039319200); Pauletti, Bianca Alves (55027195000); Cassoli, Juliana S. (36999302600); Ferreira, Carlos Gil (7202112335); Paes Leme, Adriana Franco (9640389100); de Araujo-Souza, Patricia Savio (6503952061); Martins-de-Souza, Daniel (25621529400); Passetti, Fabio (6602505517)","23471278400; 56716496400; 12039319200; 55027195000; 36999302600; 7202112335; 9640389100; 6503952061; 25621529400; 6602505517","Unveiling alterative splice diversity from human oligodendrocyte proteome data","2017","Journal of Proteomics","151","","","293","301","8","9","10.1016/j.jprot.2016.05.023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971654735&doi=10.1016%2fj.jprot.2016.05.023&partnerID=40&md5=4edfc8a9acc9aca6a6defe9604996091","Article","Final","","Scopus","2-s2.0-84971654735"
"Virgolino R.; Siqueira A.; Cassoli J.; Aguiar D.; Gonçalves E.","Virgolino, Rodrigo (57204148512); Siqueira, Andrei (57188571389); Cassoli, Juliana (36999302600); Aguiar, Délia (8090390200); Gonçalves, Evonnildo (7004990778)","57204148512; 57188571389; 36999302600; 8090390200; 7004990778","In silico molecular characterization of a cyanobacterial lytic polysaccharide monooxygenase","2025","Journal of Molecular Graphics and Modelling","136","","108970","","","","0","10.1016/j.jmgm.2025.108970","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85216544722&doi=10.1016%2fj.jmgm.2025.108970&partnerID=40&md5=a64270ce327b47d747b37565836eb12e","Article","Final","","Scopus","2-s2.0-85216544722"
"Reis-de-Oliveira G.; Garcia S.; Guest P.C.; Cassoli J.S.; Martins-de-Souza D.","Reis-de-Oliveira, Guilherme (57191895726); Garcia, Sheila (57191904161); Guest, Paul C. (7006912075); Cassoli, Juliana S. (36999302600); Martins-de-Souza, Daniel (25621529400)","57191895726; 57191904161; 7006912075; 36999302600; 25621529400","A selected reaction monitoring mass spectrometry protocol for validation of proteomic biomarker candidates in studies of psychiatric disorders","2017","Advances in Experimental Medicine and Biology","974","","","213","218","5","0","10.1007/978-3-319-52479-5_17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016938808&doi=10.1007%2f978-3-319-52479-5_17&partnerID=40&md5=8cc79c0ab9ae14db2d3c2545d507ad2a","Book chapter","Final","","Scopus","2-s2.0-85016938808"
"Saia-Cereda V.M.; Cassoli J.S.; Martins-de-Souza D.; Nascimento J.M.","Saia-Cereda, Verônica M. (56764612600); Cassoli, Juliana S. (36999302600); Martins-de-Souza, Daniel (25621529400); Nascimento, Juliana M. (55361659900)","56764612600; 36999302600; 25621529400; 55361659900","Psychiatric disorders biochemical pathways unraveled by human brain proteomics","2017","European Archives of Psychiatry and Clinical Neuroscience","267","1","","3","17","14","44","10.1007/s00406-016-0709-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976904753&doi=10.1007%2fs00406-016-0709-2&partnerID=40&md5=e724167a17ef1de41e5eab8ecb5f564b","Review","Final","","Scopus","2-s2.0-84976904753"
"Garcia S.; Silva-Costa L.C.; Reis-de-Oliveira G.; Guest P.C.; Baldasso P.A.; Cassoli J.S.; Martins-de-Souza D.","Garcia, Sheila (57191904161); Silva-Costa, Licia C. (57351933900); Reis-de-Oliveira, Guilherme (57191895726); Guest, Paul C. (7006912075); Baldasso, Paulo A. (15061070200); Cassoli, Juliana S. (36999302600); Martins-de-Souza, Daniel (25621529400)","57191904161; 57351933900; 57191895726; 7006912075; 15061070200; 36999302600; 25621529400","Identifying biomarker candidates in the blood plasma or serum proteome","2017","Advances in Experimental Medicine and Biology","974","","","193","203","10","11","10.1007/978-3-319-52479-5_15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017008365&doi=10.1007%2f978-3-319-52479-5_15&partnerID=40&md5=289344331399e44b2bd94704cda62d9b","Book chapter","Final","","Scopus","2-s2.0-85017008365"
"Garcez P.P.; Nascimento J.M.; De Vasconcelos J.M.; Madeiro Da Costa R.; Delvecchio R.; Trindade P.; Loiola E.C.; Higa L.M.; Cassoli J.S.; Vitória G.; Sequeira P.C.; Sochacki J.; Aguiar R.S.; Fuzii H.T.; De Filippis A.M.B.; Da Silva Gonçalves Vianez Júnior J.L.; Tanuri A.; Martins-De-Souza D.; Rehen S.K.","Garcez, Patricia P. (16202609700); Nascimento, Juliana Minardi (55361659900); De Vasconcelos, Janaina Mota (55620614000); Madeiro Da Costa, Rodrigo (9338307400); Delvecchio, Rodrigo (57188625912); Trindade, Pablo (57188758074); Loiola, Erick Correia (57192281893); Higa, Luiza M. (24491706100); Cassoli, Juliana S. (36999302600); Vitória, Gabriela (57193064544); Sequeira, Patricia C. (57189349472); Sochacki, Jaroslaw (57189495026); Aguiar, Renato S. (7006635800); Fuzii, Hellen Thais (6503887949); De Filippis, Ana M. Bispo (57027554200); Da Silva Gonçalves Vianez Júnior, Joaõ Lídio (35312661800); Tanuri, Amilcar (7004764211); Martins-De-Souza, Daniel (25621529400); Rehen, Stevens K. (6602459320)","16202609700; 55361659900; 55620614000; 9338307400; 57188625912; 57188758074; 57192281893; 24491706100; 36999302600; 57193064544; 57189349472; 57189495026; 7006635800; 6503887949; 57027554200; 35312661800; 7004764211; 25621529400; 6602459320","Zika virus disrupts molecular fingerprinting of human neurospheres","2017","Scientific Reports","7","","40780","","","","99","10.1038/srep40780","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010408558&doi=10.1038%2fsrep40780&partnerID=40&md5=1699b09e043ae6f37d725e82b84040f5","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85010408558"
"da Costa Fonseca Y.; Bahule C.E.; Herrera H.; da Silva Martins L.H.; Lopes A.S.; Cassoli J.S.; Trindade F.C.; Chagas da Costa I.R.; Henrique de Oliveira Costa P.; Oliveira G.; Borges da Silva Valadares R.","da Costa Fonseca, Ynara (58635243900); Bahule, Celina Eugenio (57204902556); Herrera, Hector (57191750254); da Silva Martins, Luiza Helena (56674673400); Lopes, Alessandra Santos (22135474600); Cassoli, Juliana Silva (36999302600); Trindade, Felipe Costa (57218122909); Chagas da Costa, Isa Rebecca (58635709900); Henrique de Oliveira Costa, Paulo (57203140142); Oliveira, Guilherme (56267565400); Borges da Silva Valadares, Rafael (56066419300)","58635243900; 57204902556; 57191750254; 56674673400; 22135474600; 36999302600; 57218122909; 58635709900; 57203140142; 56267565400; 56066419300","Multiomics analysis reveals microbial diversity and activity through spontaneous fermentation of Theobroma cacao","2024","Heliyon","10","23","e40542","","","","2","10.1016/j.heliyon.2024.e40542","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85209706231&doi=10.1016%2fj.heliyon.2024.e40542&partnerID=40&md5=c4090368b8af6e75119d3d64cb9c5d17","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85209706231"
"Smith B.J.; Cassoli J.S.; Guest P.C.; Martins-de-Souza D.","Smith, Bradley J. (57193832250); Cassoli, Juliana S. (36999302600); Guest, Paul C. (7006912075); Martins-de-Souza, Daniel (25621529400)","57193832250; 36999302600; 7006912075; 25621529400","Co-immunoprecipitation for deciphering protein interactomes","2017","Advances in Experimental Medicine and Biology","974","","","229","236","7","6","10.1007/978-3-319-52479-5_19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016964043&doi=10.1007%2f978-3-319-52479-5_19&partnerID=40&md5=dca6de80108feb73db0028b36844e539","Book chapter","Final","","Scopus","2-s2.0-85016964043"
"Saia-Cereda V.M.; Cassoli J.S.; Schmitt A.; Falkai P.; Martins-de-Souza D.","Saia-Cereda, Verônica M. (56764612600); Cassoli, Juliana S. (36999302600); Schmitt, Andrea (36954033000); Falkai, Peter (7006453025); Martins-de-Souza, Daniel (25621529400)","56764612600; 36999302600; 36954033000; 7006453025; 25621529400","Differential proteome and phosphoproteome may impact cell signaling in the corpus callosum of schizophrenia patients","2016","Schizophrenia Research","177","1-3","","70","77","7","30","10.1016/j.schres.2016.03.022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963527090&doi=10.1016%2fj.schres.2016.03.022&partnerID=40&md5=2cd1d3325ce471685b71827895e80edd","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84963527090"
"Nascimento J.M.; Garcia S.; Saia-Cereda V.M.; Santana A.G.; Brandao-Teles C.; Zuccoli G.S.; Junqueira D.G.; Reis-de-Oliveira G.; Baldasso P.A.; Cassoli J.S.; Martins-de-Souza D.","Nascimento, Juliana M. (55361659900); Garcia, Sheila (57191904161); Saia-Cereda, Verônica M. (56764612600); Santana, Aline G. (57188736837); Brandao-Teles, Caroline (57191906531); Zuccoli, Giuliana S. (57191903903); Junqueira, Danielle G. (57191897295); Reis-de-Oliveira, Guilherme (57191895726); Baldasso, Paulo A. (15061070200); Cassoli, Juliana S. (36999302600); Martins-de-Souza, Daniel (25621529400)","55361659900; 57191904161; 56764612600; 57188736837; 57191906531; 57191903903; 57191897295; 57191895726; 15061070200; 36999302600; 25621529400","Proteomics and molecular tools for unveiling missing links in the biochemical understanding of schizophrenia","2016","Proteomics - Clinical Applications","10","12","","1148","1158","10","13","10.1002/prca.201600021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994646152&doi=10.1002%2fprca.201600021&partnerID=40&md5=45a52e743f99ea8bdcc84a6c9a20afb4","Review","Final","","Scopus","2-s2.0-84994646152"
"Cassoli J.S.; Guest P.C.; Malchow B.; Schmitt A.; Falkai P.; Martins-De-Souza D.","Cassoli, Juliana Silva (36999302600); Guest, Paul C (7006912075); Malchow, Berend (25723459800); Schmitt, Andrea (36954033000); Falkai, Peter (7006453025); Martins-De-Souza, Daniel (25621529400)","36999302600; 7006912075; 25723459800; 36954033000; 7006453025; 25621529400","Disturbed macro-connectivity in schizophrenia linked to oligodendrocyte dysfunction: From structural findings to molecules","2015","npj Schizophrenia","1","","15034","","","","77","10.1038/npjschz.2015.34","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969299550&doi=10.1038%2fnpjschz.2015.34&partnerID=40&md5=3c4d84b00786a44dfd20bc08fd62c5cd","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84969299550"
"Bittencourt L.O.; Damasceno-Silva R.D.; Aragão W.A.B.; Eiró-Quirino L.; Oliveira A.C.A.; Fernandes R.M.; Freire M.A.M.; Cartágenes S.C.; Dionizio A.; Buzalaf M.A.R.; Cassoli J.S.; Cirovic A.; Cirovic A.; Maia C.D.S.F.; Lima R.R.","Bittencourt, Leonardo Oliveira (57195348822); Damasceno-Silva, Rakhel Dayanne (57945424800); Aragão, Walessa Alana Bragança (57195346813); Eiró-Quirino, Luciana (57300636000); Oliveira, Ana Carolina Alves (56673451400); Fernandes, Rafael Monteiro (56388273400); Freire, Marco Aurelio M. (57193482124); Cartágenes, Sabrina Carvalho (57201556487); Dionizio, Aline (57191620674); Buzalaf, Marília Afonso Rabelo (6601915238); Cassoli, Juliana Silva (36999302600); Cirovic, Ana (57217293503); Cirovic, Aleksandar (57191923523); Maia, Cristiane do Socorro Ferraz (54978285700); Lima, Rafael Rodrigues (23493064500)","57195348822; 57945424800; 57195346813; 57300636000; 56673451400; 56388273400; 57193482124; 57201556487; 57191620674; 6601915238; 36999302600; 57217293503; 57191923523; 54978285700; 23493064500","Global Proteomic Profile of Aluminum-Induced Hippocampal Impairments in Rats: Are Low Doses of Aluminum Really Safe?","2022","International Journal of Molecular Sciences","23","20","12523","","","","19","10.3390/ijms232012523","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140818380&doi=10.3390%2fijms232012523&partnerID=40&md5=1bba228f03e20d039debf9c97d962e6a","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85140818380"
"Cassoli J.S.; Iwata K.; Steiner J.; Guest P.C.; Turck C.W.; Nascimento J.M.; Martins-de-Souza D.","Cassoli, Juliana S. (36999302600); Iwata, Keiko (7401451067); Steiner, Johann (14124211800); Guest, Paul C. (7006912075); Turck, Christoph W. (7005792344); Nascimento, Juliana M. (55361659900); Martins-de-Souza, Daniel (25621529400)","36999302600; 7401451067; 14124211800; 7006912075; 7005792344; 55361659900; 25621529400","Effect of MK-801 and clozapine on the proteome of cultured human oligodendrocytes","2016","Frontiers in Cellular Neuroscience","10","MAR2016","52","","","","27","10.3389/fncel.2016.00052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961692419&doi=10.3389%2ffncel.2016.00052&partnerID=40&md5=7fdb6562c25b99d38eb3a7b781138f2e","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84961692419"
"Andrich F.; Carnielli J.B.T.; Cassoli J.S.; Lautner R.Q.; Santos R.A.S.; Pimenta A.M.C.; de Lima M.E.; Figueiredo S.G.","Andrich, F. (8332401700); Carnielli, J.B.T. (36102384700); Cassoli, J.S. (36999302600); Lautner, R.Q. (7801611544); Santos, R.A.S. (8952484300); Pimenta, A.M.C. (7005708464); de Lima, M.E. (12784451600); Figueiredo, S.G. (57211512271)","8332401700; 36102384700; 36999302600; 7801611544; 8952484300; 7005708464; 12784451600; 57211512271","A potent vasoactive cytolysin isolated from Scorpaena plumieri scorpionfish venom","2010","Toxicon","56","4","","487","496","9","32","10.1016/j.toxicon.2010.05.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954953665&doi=10.1016%2fj.toxicon.2010.05.003&partnerID=40&md5=ae2c8a7493f3cea823926e3610e26bd7","Article","Final","","Scopus","2-s2.0-77954953665"
"Brandão-Teles C.; De Almeida V.; Cassoli J.S.; Martins-De-Souza D.","Brandão-Teles, Caroline (57191906531); De Almeida, Valéria (35880914800); Cassoli, Juliana S. (36999302600); Martins-De-Souza, Daniel (25621529400)","57191906531; 35880914800; 36999302600; 25621529400","Corrigendum: Biochemical pathways triggered by antipsychotics in human oligodendrocytes: Potential of discovering new treatment targets(Frontiers in Pharmacology (2019) 10 (186) DOI: 10.3389/fphar.2019.00186)","2019","Frontiers in Pharmacology","10","APR","344","","","","0","10.3389/fphar.2019.00344","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068484272&doi=10.3389%2ffphar.2019.00344&partnerID=40&md5=5ed8480f81038abe676d858dde172adc","Erratum","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85068484272"
"Cassoli J.S.; Martins-de-Souza D.","Cassoli, Juliana S. (36999302600); Martins-de-Souza, Daniel (25621529400)","36999302600; 25621529400","Comprehensive shotgun proteomic analyses of oligodendrocytes using ion mobility and data-independent acquisition","2017","Neuromethods","127","","","65","74","9","2","10.1007/978-1-4939-7119-0_5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021662633&doi=10.1007%2f978-1-4939-7119-0_5&partnerID=40&md5=3f8f4d633c5bc32e68fd0cd73a50d955","Book chapter","Final","","Scopus","2-s2.0-85021662633"
"Pirovani M.M.; Fiorotti H.B.; Cassoli J.S.; dos Santos J.L.; Oliveira L.S.; Borges M.H.; Coitinho J.B.; Campos F.V.; Figueiredo S.G.","Pirovani, Milenna M. (57541437700); Fiorotti, Helena B. (57388100600); Cassoli, Juliana S. (36999302600); dos Santos, Jaqueline L. (60007896500); Oliveira, Luciana S. (57191332163); Borges, Márcia H. (7102829157); Coitinho, Juliana B. (36184024000); Campos, Fabiana V. (8056921500); Figueiredo, Suely G. (57211512271)","57541437700; 57388100600; 36999302600; 60007896500; 57191332163; 7102829157; 36184024000; 8056921500; 57211512271","Biochemical and physiological characterization of Sp-H, a hyaluronidase isolated from the venom of the scorpionfish Scorpaena plumieri","2026","Toxicon","269","","108659","","","","1","10.1016/j.toxicon.2025.108659","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105021665599&doi=10.1016%2fj.toxicon.2025.108659&partnerID=40&md5=7f091dddca11607c27bb7eb871bd68a8","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105021665599"
"Cassoli J.S.; Brandão-Teles C.; Santana A.G.; Souza G.H.M.F.; Martins-de-Souza D.","Cassoli, Juliana S. (36999302600); Brandão-Teles, Caroline (57191906531); Santana, Aline G. (57188736837); Souza, Gustavo H. M. F. (15137655600); Martins-de-Souza, Daniel (25621529400)","36999302600; 57191906531; 57188736837; 15137655600; 25621529400","Erratum to: Ion Mobility-Enhanced Data-Independent Acquisitions Enable a Deep Proteomic Landscape of Oligodendrocytes (PROTEOMICS, (2017), 17, 21, (1700209), 10.1002/pmic.201700209)","2018","Proteomics","18","1","18700015","","","","1","10.1002/pmic.2018700015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040726024&doi=10.1002%2fpmic.2018700015&partnerID=40&md5=b6dfcd9027f7ce5bee577b2c87059f2d","Erratum","Final","","Scopus","2-s2.0-85040726024"
"S. Cassoli J.; Brandão-Teles C.; G. Santana A.; H. M. F. Souza G.; Martins-de-Souza D.","S. Cassoli, Juliana (36999302600); Brandão-Teles, Caroline (57191906531); G. Santana, Aline (57196419774); H. M. F. Souza, Gustavo (57196424939); Martins-de-Souza, Daniel (25621529400)","36999302600; 57191906531; 57196419774; 57196424939; 25621529400","Ion Mobility-Enhanced Data-Independent Acquisitions Enable a Deep Proteomic Landscape of Oligodendrocytes","2017","Proteomics","17","21","1700209","","","","9","10.1002/pmic.201700209","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032997124&doi=10.1002%2fpmic.201700209&partnerID=40&md5=dcfdef404bc34191cf4424f5d353e27b","Article","Final","","Scopus","2-s2.0-85032997124"
