"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Torres F.V.; da Silva Filho M.; Antunes C.; Kalinine E.; Antoniolli E.; Portela L.V.C.; Souza D.O.; Tort A.B.L.","Torres, Felipe V. (35621091000); da Silva Filho, Manoel (8783869800); Antunes, Catiele (7004835235); Kalinine, Eduardo (35620332500); Antoniolli, Eduardo (35620108800); Portela, Luis V.C. (7003944902); Souza, Diogo O. (7102611542); Tort, Adriano B.L. (57210216711)","35621091000; 8783869800; 7004835235; 35620332500; 35620108800; 7003944902; 7102611542; 57210216711","Electrophysiological effects of guanosine and MK-801 in a quinolinic acid-induced seizure model","2010","Experimental Neurology","221","2","","296","306","10","24","10.1016/j.expneurol.2009.11.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-73949124073&doi=10.1016%2fj.expneurol.2009.11.013&partnerID=40&md5=c777717fc747644b81e8eff00f11d959","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-73949124073"
"da Costa G.M.; dos Anjos L.M.; Souza G.S.; Gomes B.D.; Saito C.A.; Pinheiro M.d.C.N.; Ventura D.F.; da Silva Filho M.; Silveira L.C.L.","da Costa, Genilma M. (36778187100); dos Anjos, Laiza M. (24066525200); Souza, Givago S. (57560194800); Gomes, Bruno D. (15022279700); Saito, Cézar A. (7005050536); Pinheiro, Maria da Conceição N. (7101819165); Ventura, Dora F. (7005483553); da Silva Filho, Manoel (8783869800); Silveira, Luiz Carlos L. (35577484500)","36778187100; 24066525200; 57560194800; 15022279700; 7005050536; 7101819165; 7005483553; 8783869800; 35577484500","Mercury toxicity in Amazon gold miners: Visual dysfunction assessed by retinal and cortical electrophysiology","2008","Environmental Research","107","1","","98","107","9","35","10.1016/j.envres.2007.08.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-41949094343&doi=10.1016%2fj.envres.2007.08.004&partnerID=40&md5=3cebaaa99358b9693fe439c0f9e38302","Article","Final","","Scopus","2-s2.0-41949094343"
"Rodrigues A.R.; Filho M.D.S.; Silveira L.C.L.; Kremers J.","Rodrigues, Anderson R. (12768766500); Filho, Manoel Da Silva (8783869800); Silveira, Luiz Carlos L. (35577484500); Kremers, Jan (57203054867)","12768766500; 8783869800; 35577484500; 57203054867","Spatial distributions of on-and off-responses determined with the ultifocal ERG","2010","Documenta Ophthalmologica","120","2","","145","158","13","10","10.1007/s10633-009-9205-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953357380&doi=10.1007%2fs10633-009-9205-6&partnerID=40&md5=bcd843357a2ecb21be2ad36890c500e6","Article","Final","","Scopus","2-s2.0-77953357380"
"Duarte Gomes B.; Da Silva Souza G.; Monteiro Viana G.; Neves De Souza I.C.; Do Socorro Queiroz Feio P.; Doederlein Schwartz I.V.; Ruschel Marinho D.; Da Silva Filho M.; Giugliani R.; De Lima Silveira L.C.; Santana Da Silva L.C.","Duarte Gomes, Bruno (15022279700); Da Silva Souza, Givago (57560194800); Monteiro Viana, Gustavo (55210822900); Neves De Souza, Isabel Cristina (55210823200); Do Socorro Queiroz Feio, Patricia (55210823300); Doederlein Schwartz, Ida Vanessa (7201769440); Ruschel Marinho, Diane (6602891089); Da Silva Filho, Manoel (8783869800); Giugliani, Roberto (7005600401); De Lima Silveira, Luiz Carlos (55211983800); Santana Da Silva, Luiz Carlos (6508020780)","15022279700; 57560194800; 55210822900; 55210823200; 55210823300; 7201769440; 6602891089; 8783869800; 7005600401; 55211983800; 6508020780","Visual dysfunction of type i and VI mucopolysaccharidosis patients evaluated with visual evoked cortical potential","2012","Case Reports in Ophthalmology","3","1","","104","112","8","4","10.1159/000337492","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860758622&doi=10.1159%2f000337492&partnerID=40&md5=cfe336994773e617d2db602668fcfbe3","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84860758622"
"De Macedo M.S.F.C.; Costa K.M.; Da Silva Filho M.","De Macedo, Milena S. F. C. (57193929537); Costa, Kauê M. (36149977900); Da Silva Filho, Manoel (8783869800)","57193929537; 36149977900; 8783869800","Voice disorder in systemic lupus erythematosus","2017","PLoS ONE","12","4","e0175893","","","","13","10.1371/journal.pone.0175893","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017561419&doi=10.1371%2fjournal.pone.0175893&partnerID=40&md5=a9f96689980b13552135b75afaf684cc","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85017561419"
"Silveira L.C.L.; Saito C.A.; Da Silva Filho M.; Kremers J.; Bowmaker J.K.; Lee B.B.","Silveira, Luiz Carlos L. (35577484500); Saito, Cézar A. (7005050536); Da Silva Filho, Manoel (8783869800); Kremers, Jan (57203054867); Bowmaker, James K. (7006180158); Lee, Barry B. (7405436375)","35577484500; 7005050536; 8783869800; 57203054867; 7006180158; 7405436375","Alouatta trichromatic color vision: Cone spectra and physiological responses studied with microspectrophotometry and single unit retinal electrophysiology","2014","PLoS ONE","9","11","e113321","","","","9","10.1371/journal.pone.0113321","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919363624&doi=10.1371%2fjournal.pone.0113321&partnerID=40&md5=60e1924ee2e5a0c68dd248eb556b4349","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84919363624"
"Ribeiro L.B.; Rodrigues A.R.; Costa K.M.; da Silva Filho M.","Ribeiro, Louise Bogéa (57210918633); Rodrigues, Anderson Raiol (12768766500); Costa, Kauê Machado (36149977900); da Silva Filho, Manoel (8783869800)","57210918633; 12768766500; 36149977900; 8783869800","Quantification of textual comprehension difficulty with an information theory-based algorithm","2019","Palgrave Communications","5","1","103","","","","0","10.1057/s41599-019-0311-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071846495&doi=10.1057%2fs41599-019-0311-0&partnerID=40&md5=f4f3ab11ffb18c854a166f091223bb7e","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85071846495"
"Koury G.V.H.; da S. Araújo F.C.R.; Costa K.M.; da Silva Filho M.","Koury, Gisele V.H. (58286352700); da S. Araújo, Francisca C.R. (59508733900); Costa, Kauê M. (36149977900); da Silva Filho, Manoel (8783869800)","58286352700; 59508733900; 36149977900; 8783869800","A Digital Filter-Based Method for Diagnosing Speech Comprehension Deficits","2021","Mayo Clinic Proceedings: Innovations, Quality and Outcomes","5","2","","241","252","11","0","10.1016/j.mayocpiqo.2020.09.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85214634010&doi=10.1016%2fj.mayocpiqo.2020.09.007&partnerID=40&md5=5c38ef627332c7d97aac4411c3ce2e1d","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85214634010"
"Santos D.V.V.; Costa K.M.; Vaz M.C.G.; Da Silva Filho M.","Santos, D.V.V. (55555997100); Costa, K.M. (36149977900); Vaz, M.C.G. (56354438000); Da Silva Filho, M. (8783869800)","55555997100; 36149977900; 56354438000; 8783869800","Relationships between dendritic morphology, spatial distribution and firing patterns in rat layer 1 neurons","2012","Brazilian Journal of Medical and Biological Research","45","12","","1221","1233","12","3","10.1590/S0100-879X2012007500137","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872336317&doi=10.1590%2fS0100-879X2012007500137&partnerID=40&md5=8303b34fcf204f60165f24510b429b4c","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84872336317"
"De Aguiar M.J.L.; Ventura D.F.; Filho M.D.S.; De Souza J.M.; Maciel R.; Lee B.B.","De Aguiar, Marlison José L. (55405833500); Ventura, Dora Fix (7005483553); Filho, Manoel Da Silva (8783869800); De Souza, John Manuel (35601683000); Maciel, Rogério (8304787900); Lee, Barry B. (7405436375)","55405833500; 7005483553; 8783869800; 35601683000; 8304787900; 7405436375","Response of carp (Cyprinus carpio) horizontal cells to heterochromatic flicker photometry","2006","Visual Neuroscience","23","3-4","","437","440","3","4","10.1017/S0952523806233273","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750092441&doi=10.1017%2fS0952523806233273&partnerID=40&md5=8778be6268d23c94f899e35fb6e09aa3","Conference paper","Final","","Scopus","2-s2.0-33750092441"
"Gomes B.D.; Souza G.S.; Lima M.G.; Rodrigues A.R.; Saito C.A.; Filho M.D.S.; Silveira L.C.L.","Gomes, Bruno D. (15022279700); Souza, Givago S. (57560194800); Lima, Monica G. (24461827200); Rodrigues, Anderson R. (12768766500); Saito, Cézar A. (7005050536); Filho, Manoel Da Silva (8783869800); Silveira, Luiz Carlos L. (35577484500)","15022279700; 57560194800; 24461827200; 12768766500; 7005050536; 8783869800; 35577484500","Color discrimination ellipses of trichromats measured with transient and steady state visual evoked potentials","2008","Visual Neuroscience","25","3","","333","339","6","9","10.1017/S0952523808080383","https://www.scopus.com/inward/record.uri?eid=2-s2.0-46749157927&doi=10.1017%2fS0952523808080383&partnerID=40&md5=73d5719881e04d602203bb808374e430","Conference paper","Final","","Scopus","2-s2.0-46749157927"
